Index	Version	Book	Chapter	Verse	Text
16	DRB	The Epistle of St. Paul the Apostle to the Romans	3	31	Do we then, destroy the law through faith? God forbid! But we establish the law. Romans Chapter 4 Abraham was not justified by works done, as of himself, but by grace and by faith. And that before he was circumcised. Gentiles, by faith, are his children.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	1	What shall we say then that Abraham hath found, who is our father according to the flesh?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	2	For if Abraham were justified by works, he hath whereof to glory, but not before God. By works.... Done by his own strength, without the grace of God, and faith in him. Not before God.... Whatever glory or applause such works might procure from men, they would be of no value in the sight of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	3	For what saith the scripture? Abraham believed God: and it was reputed to him unto justice. Reputed, etc.... By God, who reputeth nothing otherwise than it is. However, we may gather from this word, that when we are justified, our justification proceedeth from God’s free grace and bounty; and not from any efficacy which any act of ours could have of its own nature, abstracting from God’s grace.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	4	Now to him that worketh, the reward is not reckoned according to grace but according to debt. To him that worketh.... Vis., as of his own fund, or by his own strength. Such a man, says the apostle, challenges his reward as a debt due to his own performances; whereas he who worketh not, that is, who presumeth not upon any works done by his own strength, but seeketh justice through faith and grace, is freely justified by God’s grace.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	5	But to him that worketh not, yet believeth in him that justifieth the ungodly, his faith is reputed to justice, according to the purpose of the grace of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	6	As David also termeth the blessedness of a man to whom God reputeth justice without works:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	7	Blessed are they whose iniquities are forgiven: and whose sins are covered. Blessed are they whose iniquities are forgiven, and whose sins are covered.... That is, blessed are those who, by doing penance, have obtained pardon and remission of their sins, and also are covered; that is, newly clothed with the habit of grace, and vested with the stole of charity.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	8	Blessed is the man to whom the Lord hath not imputed sin. Blessed is the man to whom the Lord hath not imputed sin.... That is, blessed is the man who hath retained his baptismal innocence, that no grievous sin can be imputed to him. And, likewise, blessed is the man, who after fall into sin, hath done penance and leads a virtuous life, by frequenting the sacraments necessary for obtaining the grace to prevent a relapse, that sin is no more imputed to him.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	9	This blessedness then, doth it remain in the circumcision only or in the uncircumcision also? For we say that unto Abraham faith was reputed to justice. In the circumcision, etc.... That is, is it only for the Jews that are circumcised? No, says the apostle, but also for the uncircumcised Gentiles: who, by faith and grace, may come to justice; as Abraham did before he was circumcised.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	10	How then was it reputed? When he was in circumcision or in uncircumcision? Not in circumcision, but in uncircumcision.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	11	And he received the sign of circumcision, a seal of the justice of the faith which he had, being uncircumcised: that he might be the father of all them that believe, being uncircumcised: that unto them also it may be reputed to justice:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	12	And he might be the father of circumcision; not to them only that are of the circumcision, but to them also that follow the steps of the faith that is in the uncircumcision of our father Abraham.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	13	For not through the law was the promise to Abraham or to his seed, that he should be heir of the world: but through the justice of faith.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	14	For if they who are of the law be heirs, faith is made void: the promise is made of no effect. Be heirs.... That is, if they alone, who follow the ceremonies of the law, be heirs of the blessings promised to Abraham; then that faith which was so much praised in him, will be found to be of little value. And the very promise will be made void, by which he was promised to be the father, not of the Jews only, but of all nations of believers.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	15	For the law worketh wrath. For where there is no law, neither is there transgression. The law worketh wrath.... The law, abstracting from faith and grace, worketh wrath occasionally, by being an occasion of many transgressions, which provoke God’s wrath.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	16	Therefore is it of faith, that according to grace the promise might be firm to all the seed: not to that only which is of the law, but to that also which is of the faith of Abraham, who is the father of us all,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	17	(As it is written: I have made thee a father of many nations), before God, whom he believed: who quickeneth the dead and calleth those things that are not, as those that are.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	18	Who against hope believed in hope; that he might be made the father of many nations, according to that which was said to him: So shall thy seed be.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	19	And he was not weak in faith. Neither did he consider his own body, now dead (whereas he was almost an hundred years old), nor the dead womb of Sara.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	20	In the promise also of God he staggered not by distrust: but was strengthened in faith, giving glory to God:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	21	Most fully knowing that whatsoever he has promised, he is able also to perform.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	22	And therefore it was reputed to him unto justice.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	23	Now it is not written only for him, that it was reputed to him unto justice,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	24	But also for us, to whom it shall be reputed, if we believe in him that raised up Jesus Christ, our Lord, from the dead,
16	DRB	The Epistle of St. Paul the Apostle to the Romans	4	25	Who was delivered up for our sins and rose again for our justification. Romans Chapter 5 The grounds we have for hope in Christ. Sin and death came by Adam, grace and life by Christ.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	1	Being justified therefore by faith, let us have peace with God, through our Lord Jesus Christ:
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	2	By whom also we have access through faith into this grace wherein we stand: and glory in the hope of the glory of the sons of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	3	And not only so: but we glory also in tribulations, knowing that tribulation worketh patience;
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	4	And patience trial; and trial hope;
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	5	And hope confoundeth not: because the charity of God is poured forth in our hearts, by the Holy Ghost who is given to us.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	6	For why did Christ, when as yet we were weak, according to the time, die for the ungodly?
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	7	For scarce for a just man will one die: yet perhaps for a good man some one would dare to die.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	8	But God commendeth his charity towards us: because when as yet we were sinners according to the time.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	9	Christ died for us. Much more therefore, being now justified by his blood, shall we be saved from wrath through him.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	10	For if, when we were enemies, we were reconciled to God by the death of his Son: much more, being reconciled, shall we be saved by his life.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	11	And not only so: but also we glory in God, through our Lord Jesus Christ, by whom we have now received reconciliation.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	12	Wherefore as by one man sin entered into this world and by sin death: and so death passed upon all men, in whom all have sinned. By one man.... Adam, from whom we all contracted original sin.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	13	For until the law sin was in the world: but sin was not imputed, when the law was not. Not imputed.... That is, men knew not, or made no account of sin, neither was it imputed to them, in the manner it was afterwards, when they transgressed the known written law of God.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	14	But death reigned from Adam unto Moses, even over them also who have not sinned, after the similitude of the transgression of Adam, who is a figure of him who was to come.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	15	But not as the offence, so also the gift. For if by the offence of one, many died: much more the grace of God and the gift, by the grace of one man, Jesus Christ, hath abounded unto many.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	16	And not as it was by one sin, so also is the gift. For judgment indeed was by one unto condemnation: but grace is of many offences unto justification.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	17	For if by one man’s offence death reigned through one; much more they who receive abundance of grace and of the gift and of justice shall reign in life through one, Jesus Christ.
16	DRB	The Epistle of St. Paul the Apostle to the Romans	5	18	Therefore, as by the offence of one, unto all men to condemnation: so also by the justice of one, unto all men to justification of life.
