Book	Chapter	Verse	Text
Psalms	136	3	Give thanks to the Lord of lords: for his kindness endures forever.
Psalms	136	4	To him who alone does great wonders: for his kindness endures forever.
Psalms	136	5	Whose wisdom created the heavens: for his kindness endures forever.
Psalms	136	6	Who spread forth the earth on the waters: for his kindness endures forever.
Psalms	136	7	Who made great lights: for his kindness endures forever.
Psalms	136	8	The sun to rule over the day: for his kindness endures forever.
Psalms	136	9	Moon and stars to rule over the night: for his kindness endures forever.
Psalms	136	10	Who struck the firstborn of Egypt: for his kindness endures forever.
Psalms	136	11	And brought Israel out from their midst: for his kindness endures forever.
Psalms	136	12	With strong hand and outstretched arm: for his kindness endures forever.
Psalms	136	13	Who cut the Red Sea in pieces: for his kindness endures forever.
Psalms	136	14	And brought Israel right through the midst: for his kindness endures forever.
Psalms	136	15	And shook Pharaoh with all his host into the sea for his kindness endures forever.
Psalms	136	16	Who led his people through the desert: for his kindness endures forever.
Psalms	136	17	Who struck down great kings: for his kindness endures forever.
Psalms	136	18	And slew noble kings: for his kindness endures forever.
Psalms	136	19	Sihon, king of the Amorites: for his kindness endures forever.
Psalms	136	20	And Og, king of Bashan: for his kindness endures forever.
Psalms	136	21	Who gave their land for possession: for his kindness endures forever.
Psalms	136	22	Possession to Israel his servant: for his kindness endures forever.
Psalms	136	23	Who remembered our low estate: for his kindness endures forever.
Psalms	136	24	And rescued us from our foes: for his kindness endures forever.
Psalms	136	25	Who gives to all flesh food: for his kindness endures forever.
Psalms	136	26	Give thanks to the God of heaven: for his kindness endures forever.
Psalms	137	1	By the waters of Babylon there we sat, and we wept at the thought of Zion.
Psalms	137	2	There on the poplars we hung our harps.
Psalms	137	3	For there our captors called for a song: our tormentors, rejoicing, saying: “Sing us one of the songs of Zion.”
Psalms	137	4	How can we sing the LORD ’s song in the foreigner’s land?
Psalms	137	5	If I forget you, Jerusalem, may my right hand wither.
Psalms	137	6	May my tongue stick to the roof of my mouth, if I am unmindful of you, or don’t set Jerusalem above my chief joy.
Psalms	137	7	Remember the Edomites, LORD, the day of Jerusalem’s fall, when they said, “Lay her bare, lay her bare, right down to her very foundation.”
Psalms	137	8	Babylon, despoiler, happy are those who pay you back for all you have done to us.
Psalms	137	9	Happy are they who seize and dash your children against the rocks.
Psalms	138	1	I will thank you, O LORD, with all my heart: in the sight of the gods I will sing your praise,
Psalms	138	2	and prostrate before your holy temple, will praise your name for your constant love, for you have exulted your promise above all.
Psalms	138	3	When I called you, you answered; you gave me strength, you inspired me.
Psalms	138	4	All the kings of the earth shall praise you, O LORD, when they shall have heard the words you have uttered;
Psalms	138	5	and they shall sing of the ways of the LORD, and tell of the LORD ’s transcendent glory.
Psalms	138	6	For, high though the LORD  is, he looks on the lowly, and strikes down the haughty from far away.
Psalms	138	7	Though my way be distressful, yet you preserve me: you lay your hand on my angry foes, and your right hand gives me victory.
Psalms	138	8	The LORD  will accomplish all that which concerns me. Your kindness, O LORD, endures forever. O do not abandon the work of your hands.
Psalms	139	1	O LORD, you search and know me;
Psalms	139	2	when I sit, when I rise you know it, you perceive my thoughts from afar.
Psalms	139	3	When I walk, when I lie you sift it, familiar with all my ways.
Psalms	139	4	There is not a word on my tongue, but see! LORD, you know it all.
Psalms	139	5	Behind and before you beset me, upon me you lay your hand.
Psalms	139	6	It’s too wonderful for me to know too lofty I cannot attain it.
Psalms	139	7	Whither shall I go from your spirit? Or whither shall I flee from your face?
Psalms	139	8	If I climb up to heaven, you are there: or make Sheol my bed, you are there.
Psalms	139	9	If I lift up the wings of the morning and fly to the end of the sea,
Psalms	139	10	there also your hand would grasp me, and your right hand take hold of me.
Psalms	139	11	If I say, “Let the darkness cover me, and night be the light about me,”
Psalms	139	12	The dark is not dark for you, but night is as light as the day.
Psalms	139	13	For you did put me together; in my mother’s womb you did weave me.
Psalms	139	14	I give you praise for my fashioning so full of awe, so wonderful. Your works are wonderful.  You knew me right well;
Psalms	139	15	my bones were not hidden from you, when I was made in secret, and woven in the depths of the earth.
Psalms	139	16	Your eyes saw all my days: they stood on your book every one written down, before they were fashioned, while none of them yet was mine.
Psalms	139	17	But how far, O God, beyond measure are your thoughts! How mighty their sum!
Psalms	139	18	Should I count, they are more than the sand. When I wake, I am still with you.
Psalms	139	19	Will you slay the wicked, O God? And remove from me the bloodthirsty,
Psalms	139	20	who maliciously defy you and take your name in vain.
Psalms	139	21	Do I not hate those who hate you, LORD ? Do I not loathe those who resist you?
Psalms	139	22	With perfect hatred I hate them, I count them my enemies.
Psalms	139	23	Search me, O God, know my heart: test me, and know my thoughts,
Psalms	139	24	and see if guile be in me; and lead me in the way everlasting.
Psalms	140	1	Rescue me, LORD, from evil people; from the violent guard me
Psalms	140	2	from those who plot evil in their heart, and stir up war continually:
Psalms	140	3	who make their tongue as sharp as a serpent’s, and under whose lips is the poison of adders. *Selah*
Psalms	140	4	Preserve me, O LORD, from the hands of the wicked, from the violent guard me from those who are plotting to trip up my feet.
Psalms	140	5	The proud have hidden a trap for me, cords they have spread as a net for my feet: snares they have set at the side of my track. *Selah*
Psalms	140	6	I have said to the LORD, “My God are you; attend, LORD, to my loud plea.
Psalms	140	7	O LORD  my LORD, my savior mighty, you did cover my head in the day of battle.
Psalms	140	8	Grant not, O LORD, the desires of the wicked; and what they have purposed, promote you not.” *Selah*
Psalms	140	9	Let them not lift up their heads against me. May the mischief they prate bring themselves to destruction,
Psalms	140	10	may he rain upon them coals of fire, may he strike them down swiftly, to rise no more,
Psalms	140	11	no place in the land may there be for the slanderer: may the violent be hunted from sorrow to sorrow.
Psalms	140	12	I know that the LORD  will do right by the weak, and will execute justice for those who are needy.
Psalms	140	13	Surely the righteous shall praise your name, and they who are upright shall live in your presence.
Psalms	141	1	LORD, I call to you: hasten, to me, attend to my voice, when I call to you.
Psalms	141	2	Let my prayer be presented as incense before you, and my uplifted hands as the evening meal-offering.
Psalms	141	3	Set, O LORD, a watch on my mouth, put a guard on the door of my lips.
Psalms	141	4	Incline not my heart to an evil matter, to busy myself in deeds of wickedness, in company with workers of evil: never may I partake of their dainties.
Psalms	141	5	A wound or reproof from a good person in kindness is oil which my head shall never refuse. In their misfortune my prayer is still with them.
Psalms	141	6	Abandoned they are to the hands of their judges: they shall learn that my words are true.
Psalms	141	7	Like stones on a country road cleft and broken so lie our bones scattered for Death to devour.
Psalms	141	8	But my eyes are turned towards you, O LORD . Do not pour out my life, for in you I take refuge.
Psalms	141	9	Keep me safe from the trap they have laid for me, from the snares of the workers of trouble.
Psalms	141	10	Into their own nets let wicked people fall; while I pass by in safety.
Psalms	142	1	Loudly I cry to the LORD : to the LORD  plead loudly for mercy,
Psalms	142	2	I pour my complaint before him, I tell my troubles to him.
Psalms	142	3	When my spirit is faint within me, my path is known to you. In the way I am wont to walk in, they have hidden a trap for me.
Psalms	142	4	I look to the right and the left; but not a friend have I. No place of refuge is left me, not a man to care for me.
Psalms	142	5	So I cry to you, O LORD : I say, “My refuge are you, all I have in the land of the living.”
Psalms	142	6	Attend to my piercing cry, for very weak am I. Save me from those who pursue me, for they are too strong for me.
Psalms	142	7	Free me from prison, that I may give thanks to your name, for the righteous are patiently waiting till you show your bounty to me.
Psalms	143	1	Listen, O LORD, to my prayer; attend to my plea. In your faithfulness give me answer, and in your righteousness.
Psalms	143	2	With your servant O enter you not into judgment, for in your sight can no one alive be justified.
Psalms	143	3	For the enemy persecutes me, crushing my life to the ground, making me live in the darkness, as those who have long been dead.
Psalms	143	4	My spirit is faint within me, my heart is bewildered within me.
Psalms	143	5	I remember the days of old, and brood over all you have done, musing on all that your hands have wrought.
Psalms	143	6	I spread out my hands to you: I thirst for you, like parched earth. *Selah*
Psalms	143	7	Answer me soon, LORD, because my spirit is spent. Hide not your face from me, else become I like those who go down to the pit.
